	Close	ATR	Momentum	CCI	MACD	EMA	Times
1584	734.53	14.05	-11.26	-62.79	1.278	740.31	2017-10-30
1585	731.84	13.9	-2.69	-111.7	0.3671	739.76	2017-10-31
1586	730.24	13.61	-1.6	-122.6	-0.4784	739.15	2017-11-01
1587	734.73	13.49	4.49	-112.9	-0.7773	738.86	2017-11-02
1588	735.62	12.86	0.89	-65.12	-0.9316	738.65	2017-11-03
1589	730.44	12.45	-5.18	-99.54	-1.455	738.12	2017-11-06
1590	730.44	12.04	0.0	-95.38	-1.849	737.63	2017-11-07
1591	735.62	11.76	5.18	-60.62	-1.723	737.5	2017-11-08
1592	739.81	11.64	4.19	20.91	-1.27	737.65	2017-11-09
1593	738.81	11.24	-1.0	7.274	-0.9808	737.72	2017-11-10
1594	731.64	11.03	-7.17	-55.78	-1.315	737.33	2017-11-13
1595	733.53	10.77	1.89	-66.2	-1.411	737.08	2017-11-14
1596	733.03	10.53	-0.5	-75.63	-1.51	736.82	2017-11-15
1597	729.94	10.27	-3.09	-71.22	-1.817	736.38	2017-11-16
